Time,Noisy Signal,Clean Signal
373.8499,2339,2047
373.8999,2074,1945
373.9499,2072,1844
373.9999,1712,1746
374.0499,2048,1653
374.0999,2100,1566
374.1499,1349,1487
374.1999,1759,1416
374.2499,982,1356
374.2999,1589,1306
374.3499,1277,1269
374.3999,1610,1243
374.4499,1564,1230
374.4999,295,1230
374.5499,1218,1243
374.5999,2145,1269
374.6499,238,1306
374.6999,1072,1356
374.7499,1749,1416
374.7999,1456,1487
374.8499,1588,1566
374.8999,0,1653
374.9499,2175,1746
374.9999,2056,1844
375.0499,1916,1945
375.0999,1725,2047
375.1499,2184,2150
375.1999,2336,2251
375.2499,2838,2349
375.2999,2361,2442
375.3499,2012,2529
375.3999,2185,2608
375.4499,2560,2679
375.4999,2670,2739
375.5499,3583,2789
375.5999,2914,2826
375.6499,3225,2852
375.6999,2477,2865
375.7499,2623,2865
375.7999,2707,2852
375.8499,2905,2826
375.8999,2135,2789
375.9499,3178,2739
375.9999,3399,2679
376.0499,3007,2608
376.0999,2207,2529
376.1499,3207,2442
376.1999,2371,2349
376.2499,2460,2251
376.2999,1752,2150
376.3499,1816,2048
376.3999,2037,1945
376.4499,2393,1844
376.4999,1991,1746
376.5499,1979,1653
376.5999,2132,1566
376.6499,888,1487
376.6999,1893,1416
376.7499,1854,1356
376.7999,1679,1306
376.8499,1293,1269
376.8999,2362,1243
376.9499,3986,1230
376.9999,1148,1230
377.0499,1343,1243
377.0999,979,1269
377.1499,2014,1306
377.1999,2175,1356
377.2499,1027,1416
377.2999,1407,1487
377.3499,2059,1566
377.3999,1973,1653
377.4499,1776,1746
377.4999,2347,1844
377.5499,2385,1945
377.5999,2041,2047
377.6499,2223,2150
377.6999,3453,2251
377.7499,2554,2349
377.7999,2528,2442
377.8499,2566,2529
377.8999,2064,2608
377.9499,2988,2679
377.9999,3654,2739
378.0499,3115,2789
378.0999,2246,2826
378.1499,3086,2852
378.1999,2368,2865
378.2499,3198,2865
378.2999,4095,2852
378.3499,2710,2826
378.3999,2689,2789
378.4499,2370,2739
378.4999,3181,2679
378.5499,2457,2608
378.5999,2837,2529
378.6499,1424,2442
378.6999,1815,2349
378.7499,1943,2251
378.7999,2124,2150
378.8499,2518,2048
378.8999,1605,1945
378.9499,1263,1844
378.9999,2498,1746
379.0499,1754,1653
379.0999,885,1566
379.1499,1015,1487
379.1999,1370,1416
379.2499,666,1356
379.2999,1638,1306
379.3499,1197,1269
379.3999,873,1243
379.4499,734,1230
379.4999,1402,1230
379.5499,772,1243
379.5999,846,1269
379.6499,1516,1306
379.6999,1267,1356
379.7499,1464,1416
379.7999,1627,1487
379.8499,1423,1566
379.8999,1782,1653
379.9499,2119,1746
379.9999,966,1844
380.0499,1855,1945
380.0999,1358,2047
380.1499,2257,2150
380.1999,2232,2251
380.2499,4095,2349
380.2999,2701,2442
380.3499,2662,2529
380.3999,1899,2608
380.4499,2488,2679
380.4999,2572,2739
380.5499,2798,2789
380.5999,2496,2826
380.6499,3979,2852
380.6999,3257,2865
380.7499,2878,2865
380.7999,3291,2852
380.8499,2312,2826
380.8999,3207,2789
380.9499,2228,2739
380.9999,2354,2679
381.0499,3329,2608
381.0999,2826,2529
381.1499,2724,2442
381.1999,2175,2349
381.2499,2174,2251
381.2999,2364,2150
381.3499,1057,2048
381.3999,1444,1945
381.4499,1589,1844
381.4999,1641,1746
381.5499,2549,1653
381.5999,1647,1566
381.6499,1712,1487
381.6999,1508,1416
381.7499,1573,1356
381.7999,1247,1306
381.8499,1429,1269
381.8999,2225,1243
381.9499,1076,1230
381.9999,1383,1230
382.0499,960,1243
382.0999,1130,1269
382.1499,1651,1306
382.1999,1019,1356
382.2499,910,1416
382.2999,0,1487
382.3499,1796,1566
382.3999,1473,1653
382.4499,1300,1746
382.4999,1863,1844
382.5499,2072,1945
382.5999,1882,2047
382.6499,1762,2150
382.6999,1767,2251
382.7499,1628,2349
382.7999,1984,2442
382.8499,2546,2529
382.8999,2373,2608
382.9499,2500,2679
382.9999,999,2739
383.0499,2876,2789
383.0999,2781,2826
383.1499,3352,2852
383.1999,2317,2865
383.2499,3018,2865
383.2999,2291,2852
383.3499,3173,2826
383.3999,3240,2789
383.4499,2638,2739
383.4999,2580,2679
383.5499,2020,2608
383.5999,3167,2529
383.6499,2621,2442
383.6999,1914,2349
383.7499,1651,2251
383.7999,2925,2150
383.8499,2445,2048
383.8999,1843,1945
383.9499,1501,1844
383.9999,1904,1746
384.0499,1697,1653
384.0999,1525,1566
384.1499,1250,1487
384.1999,1030,1416
384.2499,2198,1356
384.2999,820,1306
384.3499,1753,1269
384.3999,1414,1243
384.4499,1498,1230
384.4999,283,1230
384.5499,557,1243
384.5999,1375,1269
384.6499,705,1306
384.6999,1809,1356
384.7499,1821,1416
384.7999,989,1487
384.8499,1880,1566
384.8999,1337,1653
384.9499,1462,1746
384.9999,2771,1844
385.0499,1998,1945
385.0999,1718,2048
385.1499,2280,2150
385.1999,2981,2251
385.2499,2431,2349
385.2999,2595,2442
385.3499,3281,2529
385.3999,2106,2608
385.4499,3208,2679
385.4999,2794,2739
385.5499,3047,2789
385.5999,3134,2826
385.6499,2819,2852
385.6999,4000,2865
385.7499,2272,2865
385.7999,3215,2852
385.8499,2763,2826
385.8999,3118,2789
385.9499,3043,2739
385.9999,2494,2679
386.0499,2845,2608
386.0999,2091,2529
386.1499,2474,2442
386.1999,2851,2349
386.2499,2364,2251
386.2999,1774,2150
386.3499,1691,2047
386.3999,1622,1945
386.4499,1676,1844
386.4999,2167,1746
386.5499,1883,1653
386.5999,1765,1566
386.6499,1620,1487
386.6999,421,1416
386.7499,1413,1356
386.7999,1747,1306
386.8499,959,1269
386.8999,1414,1243
386.9499,1725,1230
386.9999,1292,1230
387.0499,1359,1243
387.0999,1693,1269
387.1499,856,1306
387.1999,1202,1356
387.2499,1636,1416
387.2999,1287,1487
387.3499,1843,1566
387.3999,1488,1653
387.4499,2202,1746
387.4999,1910,1844
387.5499,1592,1945
387.5999,1436,2048
387.6499,1806,2150
387.6999,2210,2251
387.7499,2433,2349
387.7999,3522,2442
387.8499,2983,2529
387.8999,2205,2608
387.9499,1972,2679
387.9999,3360,2739
388.0499,2884,2789
388.0999,2799,2826
388.1499,2089,2852
388.1999,3009,2865
388.2499,3177,2865
388.2999,2761,2852
388.3499,2762,2826
388.3999,3392,2789
388.4499,2567,2739
388.4999,2834,2679
388.5499,2631,2608
388.5999,2644,2529
388.6499,2714,2442
388.6999,4095,2349
388.7499,2656,2251
388.7999,1521,2150
388.8499,1929,2047
388.8999,2314,1945
388.9499,1419,1844
388.9999,0,1746
389.0499,1076,1653
389.0999,2502,1566
389.1499,828,1487
389.1999,556,1416
389.2499,2047,1356
389.2999,1793,1306
389.3499,905,1269
389.3999,1355,1243
389.4499,1026,1230
389.4999,960,1230
389.5499,1416,1243
389.5999,1129,1269
389.6499,1570,1306
389.6999,2603,1356
389.7499,3906,1416
389.7999,1724,1487
389.8499,1111,1566
389.8999,1497,1653
389.9499,2070,1746
389.9999,3093,1844
390.0499,2121,1945
390.0999,2006,2048
390.1499,1781,2150
390.1999,2276,2251
390.2499,1900,2349
390.2999,2217,2442
390.3499,2729,2529
390.3999,2406,2608
390.4499,3024,2679
390.4999,2592,2739
390.5499,3534,2789
390.5999,2470,2826
390.6499,3285,2852
390.6999,2948,2865
390.7499,3036,2865
390.7999,2807,2852
390.8499,2460,2826
390.8999,4095,2789
390.9499,2802,2739
390.9999,2796,2679
391.0499,2722,2608
391.0999,2410,2529
391.1499,2218,2442
391.1999,2522,2349
391.2499,2089,2251
391.2999,1841,2150
391.3499,2210,2047
391.3999,962,1945
391.4499,1177,1844
391.4999,3141,1746
391.5499,2218,1653
391.5999,1668,1566
391.6499,15,1487
391.6999,0,1416
391.7499,2170,1356
391.7999,1052,1306
391.8499,1925,1269
391.8999,1432,1243
391.9499,1451,1230
391.9999,857,1230
392.0499,1649,1243
392.0999,0,1269
392.1499,1205,1306
392.1999,2167,1356
392.2499,1519,1416
392.2999,1583,1487
392.3499,1045,1566
392.3999,1839,1653
392.4499,1929,1746
392.4999,1598,1844
392.5499,2015,1945
392.5999,2402,2048
392.6499,2145,2150
392.6999,2180,2251
392.7499,2231,2349
392.7999,2740,2442
392.8499,2319,2529
392.8999,2095,2608
392.9499,2963,2679
392.9999,2378,2739
393.0499,2641,2789
393.0999,3017,2826
393.1499,3328,2852
393.1999,3209,2865
393.2499,2926,2865
393.2999,2811,2852
393.3499,2316,2826
393.3999,2398,2789
393.4499,2356,2739
393.4999,3014,2679
393.5499,3021,2608
393.5999,2248,2529
393.6499,2470,2442
393.6999,2632,2349
393.7499,1982,2251
393.7999,2663,2150
393.8499,1856,2047
393.8999,2069,1945
393.9499,2445,1844
393.9999,1134,1746
394.0499,1678,1653
394.0999,2061,1566
394.1499,1667,1487
394.1999,1579,1416
394.2499,1454,1356
394.2999,1420,1306
394.3499,1337,1269
394.3999,1619,1243
394.4499,1479,1230
394.4999,2210,1230
394.5499,1069,1243
394.5999,856,1269
394.6499,728,1306
394.6999,1759,1356
394.7499,1362,1416
394.7999,3688,1487
394.8499,1365,1566
394.8999,1204,1653
394.9499,843,1746
394.9999,2432,1844
395.0499,1724,1945
395.0999,1743,2048
395.1499,1180,2150
395.1999,2166,2251
395.2499,2690,2349
395.2999,2354,2442
395.3499,3209,2529
395.3999,3037,2608
395.4499,2883,2679
395.4999,1874,2739
395.5499,2816,2789
395.5999,2056,2826
395.6499,2462,2852
395.6999,2490,2865
395.7499,3187,2865
395.7999,2970,2852
395.8499,3097,2826
395.8999,2353,2789
395.9499,2814,2739
395.9999,2387,2679
396.0499,2557,2608
396.0999,2914,2529
396.1499,2203,2442
396.1999,2576,2349
396.2499,1613,2251
396.2999,2631,2150
396.3499,2418,2047
396.3999,1731,1945
396.4499,1681,1844
396.4999,1493,1746
396.5499,1503,1653
396.5999,2124,1566
396.6499,1732,1487
396.6999,1670,1416
396.7499,1184,1356
396.7999,1188,1306
396.8499,1375,1269
396.8999,1161,1243
396.9499,1835,1230
396.9999,1113,1230
397.0499,1478,1243
397.0999,2587,1269
397.1499,1626,1306
397.1999,2220,1356
397.2499,1879,1416
397.2999,1333,1487
397.3499,1956,1566
397.3999,3747,1653
397.4499,2117,1746
397.4999,2108,1844
397.5499,1635,1945
397.5999,0,2048
397.6499,4095,2150
397.6999,1765,2251
397.7499,2114,2349
397.7999,2527,2442
397.8499,2096,2529
397.8999,1982,2608
397.9499,2796,2679
397.9999,2966,2739
398.0499,2901,2789
398.0999,3860,2826
398.1499,2911,2852
398.1999,3000,2865
398.2499,2894,2865
398.2999,2820,2852
398.3499,2577,2826
398.3999,2358,2789
398.4499,3481,2739
398.4999,2981,2679
398.5499,2148,2608
398.5999,2389,2529
398.6499,2168,2442
398.6999,3231,2349
398.7499,4095,2251
398.7999,2429,2150
398.8499,2267,2048
398.8999,1567,1945
398.9499,2086,1844
398.9999,1729,1746
399.0499,1772,1653
399.0999,1163,1566
399.1499,2695,1487
399.1999,1407,1416
399.2499,1914,1356
399.2999,1093,1306
399.3499,505,1269
399.3999,1333,1243
399.4499,1419,1230
399.4999,1167,1230
399.5499,1258,1243
399.5999,847,1269
399.6499,620,1306
399.6999,1273,1356
399.7499,1529,1416
399.7999,1458,1487
399.8499,1436,1566
399.8999,1595,1653
399.9499,1832,1746
399.9999,2201,1844
400.0499,2463,1945
400.0999,2360,2048
400.1499,1942,2150
400.1999,2081,2251
400.2499,2379,2349
400.2999,1394,2442
400.3499,2691,2529
400.3999,2964,2608
400.4499,3021,2679
400.4999,2872,2739
400.5499,2812,2789
400.5999,3726,2826
400.6499,2560,2852
400.6999,3387,2865
400.7499,3116,2865
400.7999,2420,2852
400.8499,2826,2826
400.8999,2642,2789
400.9499,2754,2739
400.9999,3243,2679
401.0499,2209,2608
401.0999,3223,2529
401.1499,2443,2442
401.1999,2557,2349
401.2499,2174,2251
401.2999,2139,2150
401.3499,1964,2047
401.3999,1861,1945
401.4499,2087,1844
401.4999,4095,1746
401.5499,1967,1653
401.5999,2045,1566
401.6499,1639,1487
401.6999,1435,1416
401.7499,1384,1356
401.7999,1114,1306
401.8499,1551,1269
401.8999,820,1243
401.9499,1087,1230
401.9999,892,1230
402.0499,1524,1243
402.0999,1860,1269
402.1499,1017,1306
402.1999,867,1356
402.2499,1101,1416
402.2999,1586,1487
402.3499,1165,1566
402.3999,1555,1653
402.4499,1244,1746
402.4999,1916,1844
402.5499,1919,1945
402.5999,2047,2048
402.6499,2573,2150
402.6999,2972,2251
402.7499,2582,2349
402.7999,2621,2442
402.8499,2292,2529
402.8999,2923,2608
402.9499,2192,2679
402.9999,2441,2739
403.0499,2253,2789
403.0999,2405,2826
403.1499,2817,2852
403.1999,2562,2865
403.2499,3345,2865
403.2999,3430,2852
403.3499,3063,2826
403.3999,2223,2789
403.4499,2681,2739
403.4999,2540,2679
403.5499,2827,2608
403.5999,2678,2529
403.6499,2912,2442
403.6999,1742,2349
403.7499,2535,2251
403.7999,1644,2150
403.8499,2338,2047
403.8999,1676,1945
403.9499,2130,1844
403.9999,686,1746
404.0499,2354,1653
404.0999,1540,1566
404.1499,1580,1487
404.1999,1385,1416
404.2499,1045,1356
404.2999,1562,1306
404.3499,734,1269
404.3999,1683,1243
404.4499,827,1230
404.4999,1238,1230
404.5499,770,1243
404.5999,1316,1269
404.6499,1500,1306
404.6999,2001,1356
404.7499,1815,1416
404.7999,1828,1487
404.8499,1795,1566
404.8999,1631,1653
404.9499,1287,1746
404.9999,1773,1844
405.0499,2158,1945
405.0999,1965,2048
405.1499,2797,2150
405.1999,1432,2251
405.2499,2753,2349
405.2999,2489,2442
405.3499,2507,2529
405.3999,2270,2608
405.4499,2627,2679
405.4999,3539,2739
405.5499,2490,2789
405.5999,2220,2826
405.6499,2531,2852
405.6999,2697,2865
405.7499,3356,2865
405.7999,1472,2852
405.8499,3083,2826
405.8999,1359,2789
405.9499,2826,2739
405.9999,1843,2679
406.0499,3213,2608
406.0999,2710,2529
406.1499,2568,2442
406.1999,2198,2349
406.2499,2503,2251
406.2999,2437,2150
406.3499,2010,2047
406.3999,2267,1945
406.4499,0,1844
406.4999,2206,1746
406.5499,1203,1653
406.5999,1582,1566
406.6499,1374,1487
406.6999,1602,1416
406.7499,1091,1356
406.7999,1041,1306
406.8499,1141,1269
406.8999,1271,1243
406.9499,1382,1230
406.9999,787,1230
407.0499,1347,1243
407.0999,1291,1269
407.1499,536,1306
407.1999,1149,1356
407.2499,1525,1416
407.2999,1950,1487
407.3499,843,1566
407.3999,1927,1653
407.4499,1541,1746
407.4999,1308,1844
407.5499,2177,1945
407.5999,2428,2048
407.6499,1827,2150
407.6999,2239,2251
407.7499,3694,2349
407.7999,2518,2442
407.8499,2278,2529
407.8999,2789,2608
407.9499,2687,2679
407.9999,3135,2739
408.0499,2860,2789
408.0999,2800,2826
408.1499,878,2852
408.1999,1991,2865
408.2499,2704,2865
408.2999,3370,2852
408.3499,2823,2826
408.3999,2498,2789
408.4499,2821,2739
408.4999,2719,2679
408.5499,2852,2608
408.5999,2757,2529
408.6499,2542,2442
408.6999,2206,2349
408.7499,1859,2251
408.7999,1916,2150
408.8499,2291,2047
408.8999,1534,1945
408.9499,1303,1844
408.9999,1976,1746
409.0499,1625,1653
409.0999,1686,1566
409.1499,2168,1487
409.1999,2537,1416
409.2499,1211,1356
409.2999,1688,1306
409.3499,1644,1269
409.3999,299,1243
409.4499,1267,1230
409.4999,1000,1230
409.5499,1179,1243
409.5999,1121,1269
409.6499,1452,1306
409.6999,1366,1356
409.7499,429,1416
409.7999,1205,1487
409.8499,1581,1566
409.8999,1284,1653
409.9499,1693,1746
409.9999,1753,1844
410.0499,2513,1945
410.0999,1431,2048
410.1499,2017,2150
410.1999,1920,2251
410.2499,2977,2349
410.2999,2323,2442
410.3499,1872,2529
410.3999,2361,2608
410.4499,3112,2679
410.4999,2399,2739
410.5499,2826,2789
410.5999,2626,2826
410.6499,3336,2852
410.6999,3002,2865
410.7499,2269,2865
410.7999,3133,2852
410.8499,2801,2826
410.8999,3228,2789
410.9499,2769,2739
410.9999,2524,2679
411.0499,2279,2608
411.0999,2801,2529
411.1499,2776,2442
411.1999,4095,2349
411.2499,2378,2251
411.2999,2406,2150
411.3499,4095,2048
411.3999,1790,1945
411.4499,1760,1844
411.4999,1972,1746
411.5499,1682,1653
411.5999,1483,1566
411.6499,1294,1487
411.6999,1584,1416
411.7499,1289,1356
411.7999,1223,1306
411.8499,1152,1269
411.8999,1194,1243
411.9499,1520,1230
411.9999,1462,1230
412.0499,1219,1243
412.0999,1939,1269
412.1499,1214,1306
412.1999,1401,1356
412.2499,1524,1416
412.2999,1586,1487
412.3499,1455,1566
412.3999,2127,1653
412.4499,1370,1746
412.4999,1804,1844
412.5499,1909,1945
412.5999,1836,2047
412.6499,1687,2150
412.6999,2568,2251
412.7499,1806,2349
412.7999,2577,2442
412.8499,2848,2529
412.8999,3225,2608
412.9499,2531,2679
412.9999,2905,2739
413.0499,2620,2789
413.0999,2730,2826
413.1499,2571,2852
413.1999,4095,2865
413.2499,2680,2865
413.2999,3240,2852
413.3499,2916,2826
413.3999,3045,2789
413.4499,2154,2739
413.4999,2378,2679
413.5499,2354,2608
413.5999,2933,2529
413.6499,2068,2442
413.6999,2262,2349
413.7499,2051,2251
413.7999,2672,2150
413.8499,1723,2048
413.8999,2274,1945
413.9499,1496,1844
413.9999,0,1746
414.0499,1302,1653
414.0999,1437,1566
414.1499,1226,1487
414.1999,1049,1416
414.2499,1054,1356
414.2999,1612,1306
414.3499,1071,1269
414.3999,1287,1243
414.4499,1345,1230
414.4999,839,1230
414.5499,1243,1243
414.5999,940,1269
414.6499,1515,1306
414.6999,1529,1356
414.7499,780,1416
414.7999,1531,1487
414.8499,790,1566
414.8999,1673,1653
414.9499,1706,1746
414.9999,1962,1844
415.0499,1891,1945
415.0999,2309,2047
415.1499,2560,2150
415.1999,2863,2251
415.2499,3204,2349
415.2999,2369,2442
415.3499,2838,2529
415.3999,2938,2608
415.4499,1760,2679
415.4999,2285,2739
415.5499,3356,2789
415.5999,2544,2826
415.6499,3238,2852
415.6999,3608,2865
415.7499,2954,2865
415.7999,3243,2852
415.8499,2465,2826
415.8999,2564,2789
415.9499,2980,2739
415.9999,2927,2679
416.0499,2712,2608
416.0999,3469,2529
416.1499,2612,2442
416.1999,2327,2349
416.2499,1932,2251
416.2999,2207,2150
416.3499,2300,2048
416.3999,1837,1945
416.4499,2510,1844
416.4999,0,1746
416.5499,858,1653
416.5999,1264,1566
416.6499,1201,1487
416.6999,1420,1416
416.7499,1358,1356
416.7999,1267,1306
416.8499,829,1269
416.8999,1242,1243
416.9499,1440,1230
416.9999,1700,1230
417.0499,798,1243
417.0999,1509,1269
417.1499,1111,1306
417.1999,1451,1356
417.2499,3475,1416
417.2999,1029,1487
417.3499,1812,1566
417.3999,1171,1653
417.4499,2082,1746
417.4999,1994,1844
417.5499,2889,1945
417.5999,2175,2047
417.6499,1227,2150
417.6999,1688,2251
417.7499,2142,2349
417.7999,2259,2442
417.8499,2930,2529
417.8999,2844,2608
417.9499,2295,2679
417.9999,3000,2739
418.0499,4044,2789
418.0999,3376,2826
418.1499,2329,2852
418.1999,2953,2865
418.2499,2564,2865
418.2999,3415,2852
418.3499,3363,2826
418.3999,2748,2789
418.4499,2184,2739
418.4999,2046,2679
418.5499,2328,2608
418.5999,2330,2529
418.6499,2302,2442
418.6999,3057,2349
418.7499,1137,2251
418.7999,2311,2150
418.8499,1484,2048
418.8999,1641,1945
418.9499,2210,1844
418.9999,1362,1746
419.0499,1124,1653
419.0999,1495,1566
419.1499,1360,1487
419.1999,1745,1416
419.2499,1104,1356
419.2999,1109,1306
419.3499,1050,1269
419.3999,2038,1243
419.4499,1433,1230
419.4999,1091,1230
419.5499,906,1243
419.5999,2188,1269
419.6499,1911,1306
419.6999,1338,1356
419.7499,2047,1416
419.7999,1591,1487
419.8499,1695,1566
419.8999,1452,1653
419.9499,1836,1746
419.9999,2330,1844
420.0499,3460,1945
420.0999,1800,2047
420.1499,1948,2150
420.1999,1894,2251
420.2499,2467,2349
420.2999,2028,2442
420.3499,2054,2529
420.3999,2665,2608
420.4499,2469,2679
420.4999,2596,2739
420.5499,3212,2789
420.5999,2802,2826
420.6499,2505,2852
420.6999,3225,2865
420.7499,3101,2865
420.7999,3292,2852
420.8499,2999,2826
420.8999,3161,2789
420.9499,2297,2739
420.9999,3068,2679
421.0499,2484,2608
421.0999,2494,2529
421.1499,3082,2442
421.1999,2470,2349
421.2499,3047,2251
421.2999,2351,2150
421.3499,1226,2048
421.3999,3835,1945
421.4499,1443,1844
421.4999,1464,1746
421.5499,1692,1653
421.5999,1329,1566
421.6499,3334,1487
421.6999,995,1416
421.7499,690,1356
421.7999,1355,1306
421.8499,3504,1269
421.8999,1132,1243
421.9499,1143,1230
421.9999,1528,1230
422.0499,1337,1243
422.0999,1061,1269
422.1499,647,1306
422.1999,1546,1356
422.2499,0,1416
422.2999,2301,1487
422.3499,1721,1566
422.3999,1687,1653
422.4499,2060,1746
422.4999,1447,1844
422.5499,1833,1945
422.5999,1167,2048
422.6499,3598,2150
422.6999,2050,2251
422.7499,2194,2349
422.7999,1084,2442
422.8499,2218,2529
422.8999,3025,2608
422.9499,2915,2679
422.9999,2636,2739
423.0499,3523,2789
423.0999,2702,2826
423.1499,2333,2852
423.1999,3642,2865
423.2499,2110,2865
423.2999,2411,2852
423.3499,2815,2826
423.3999,2289,2789
423.4499,4095,2739
423.4999,2673,2679
423.5499,2097,2608
423.5999,2622,2529
423.6499,2781,2442
423.6999,1926,2349
423.7499,2099,2251
423.7999,2569,2150
423.8499,2218,2047
423.8999,1638,1945
423.9499,1885,1844
423.9999,1465,1746
424.0499,1692,1653
424.0999,1983,1566
424.1499,1274,1487
424.1999,1108,1416
424.2499,1186,1356
424.2999,903,1306
424.3499,2226,1269
424.3999,777,1243
424.4499,1753,1230
424.4999,1431,1230
424.5499,1141,1243
424.5999,1392,1269
424.6499,992,1306
424.6999,950,1356
424.7499,566,1416
424.7999,2120,1487
424.8499,2093,1566
424.8999,1781,1653
424.9499,2092,1746
424.9999,2020,1844
425.0499,1131,1945
425.0999,2649,2047
425.1499,2092,2150
425.1999,2337,2251
425.2499,2637,2349
425.2999,2212,2442
425.3499,2501,2529
425.3999,2157,2608
425.4499,2442,2679
425.4999,3187,2739
425.5499,2358,2789
425.5999,2714,2826
425.6499,2920,2852
425.6999,4095,2865
425.7499,1709,2865
425.7999,3457,2852
425.8499,2850,2826
425.8999,2578,2789
425.9499,2904,2739
425.9999,3073,2679
426.0499,0,2608
426.0999,2458,2529
426.1499,2238,2442
426.1999,2358,2349
426.2499,2573,2251
426.2999,1850,2150
426.3499,1588,2048
426.3999,2396,1945
426.4499,1230,1844
426.4999,1829,1746
426.5499,1340,1653
426.5999,2327,1566
426.6499,1198,1487
426.6999,1073,1416
426.7499,1296,1356
426.7999,1899,1306
426.8499,2444,1269
426.8999,920,1243
426.9499,1579,1230
426.9999,553,1230
427.0499,916,1243
427.0999,1067,1269
427.1499,834,1306
427.1999,1637,1356
427.2499,1841,1416
427.2999,1025,1487
427.3499,1054,1566
427.3999,1590,1653
427.4499,1361,1746
427.4999,2387,1844
427.5499,745,1945
427.5999,2280,2047
427.6499,2921,2150
427.6999,2533,2251
427.7499,1703,2349
427.7999,2454,2442
427.8499,2441,2529
427.8999,3019,2608
427.9499,2998,2679
427.9999,2230,2739
428.0499,1928,2789
428.0999,3144,2826
428.1499,2812,2852
428.1999,2850,2865
428.2499,2383,2865
428.2999,3424,2852
428.3499,3148,2826
428.3999,2268,2789
428.4499,2869,2739
428.4999,2099,2679
428.5499,2463,2608
428.5999,2595,2529
428.6499,2410,2442
428.6999,2035,2349
428.7499,508,2251
428.7999,2133,2150
428.8499,1806,2048
